model,comparison,repeat_a,repeat_b,condition_a,condition_b,state_index,decision_date,regime,all_responses_valid_for_state,advice_disagreement,desired_disagreement,execution_disagreement,abstention_difference,exposure_difference,confidence_absolute_difference,reason_set_disagreement,citation_set_disagreement
gemma4:latest,within_hidden,1,3,hidden,hidden,381,2023-01-16,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,382,2023-01-17,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,383,2023-01-18,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,384,2023-01-19,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,385,2023-01-20,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,386,2023-01-21,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,387,2023-01-22,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,388,2023-01-23,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,389,2023-01-24,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,390,2023-01-25,bull,True,0,0,0,0,0.0,0.04943622579530127,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,391,2023-01-26,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,392,2023-01-27,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,393,2023-01-28,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,394,2023-01-29,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,395,2023-01-30,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,396,2023-01-31,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,397,2023-02-01,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,398,2023-02-02,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,399,2023-02-03,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,400,2023-02-04,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,401,2023-02-05,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,402,2023-02-06,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,403,2023-02-07,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,404,2023-02-08,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,405,2023-02-09,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,406,2023-02-10,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,407,2023-02-11,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,408,2023-02-12,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,409,2023-02-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,410,2023-02-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,411,2023-02-15,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,412,2023-02-16,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,413,2023-02-17,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,414,2023-02-18,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,415,2023-02-19,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,416,2023-02-20,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,417,2023-02-21,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,418,2023-02-22,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,419,2023-02-23,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,420,2023-02-24,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,421,2023-02-25,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,422,2023-02-26,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,423,2023-02-27,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,424,2023-02-28,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,425,2023-03-01,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,426,2023-03-02,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,427,2023-03-03,mix,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,428,2023-03-04,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,429,2023-03-05,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,430,2023-03-06,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,431,2023-03-07,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,432,2023-03-08,mix,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,433,2023-03-09,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,434,2023-03-10,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,435,2023-03-11,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,436,2023-03-12,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,437,2023-03-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,438,2023-03-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,439,2023-03-15,mix,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,440,2023-03-16,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,441,2023-03-17,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,442,2023-03-18,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,443,2023-03-19,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,444,2023-03-20,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,445,2023-03-21,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,446,2023-03-22,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,447,2023-03-23,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,448,2023-03-24,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,449,2023-03-25,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,450,2023-03-26,bull,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,451,2023-03-27,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,452,2023-03-28,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,453,2023-03-29,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,454,2023-03-30,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,455,2023-03-31,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,456,2023-04-01,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,457,2023-04-02,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,458,2023-04-03,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,459,2023-04-04,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,460,2023-04-05,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,461,2023-04-06,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,462,2023-04-07,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,463,2023-04-08,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,464,2023-04-09,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,465,2023-04-10,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,466,2023-04-11,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,467,2023-04-12,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,468,2023-04-13,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,469,2023-04-14,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,470,2023-04-15,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,471,2023-04-16,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,472,2023-04-17,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,473,2023-04-18,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,474,2023-04-19,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,475,2023-04-20,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,476,2023-04-21,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,477,2023-04-22,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,478,2023-04-23,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,479,2023-04-24,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,480,2023-04-25,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,481,2023-04-26,mix,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,482,2023-04-27,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,483,2023-04-28,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,484,2023-04-29,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,485,2023-04-30,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,486,2023-05-01,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,487,2023-05-02,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,488,2023-05-03,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,489,2023-05-04,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,490,2023-05-05,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,491,2023-05-06,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,492,2023-05-07,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,493,2023-05-08,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,494,2023-05-09,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,495,2023-05-10,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,496,2023-05-11,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,497,2023-05-12,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,498,2023-05-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,499,2023-05-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,500,2023-05-15,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,501,2023-05-16,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,502,2023-05-17,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,503,2023-05-18,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,504,2023-05-19,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,505,2023-05-20,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,506,2023-05-21,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,507,2023-05-22,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,508,2023-05-23,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,509,2023-05-24,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,510,2023-05-25,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,511,2023-05-26,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,512,2023-05-27,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,513,2023-05-28,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,514,2023-05-29,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,515,2023-05-30,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,516,2023-05-31,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,517,2023-06-01,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,518,2023-06-02,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,519,2023-06-03,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,520,2023-06-04,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,521,2023-06-05,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,522,2023-06-06,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,523,2023-06-07,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,524,2023-06-08,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,525,2023-06-09,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,526,2023-06-10,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,527,2023-06-11,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,528,2023-06-12,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,529,2023-06-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,530,2023-06-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,531,2023-06-15,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,532,2023-06-16,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,533,2023-06-17,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,534,2023-06-18,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,535,2023-06-19,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,536,2023-06-20,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,537,2023-06-21,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,538,2023-06-22,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,539,2023-06-23,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,540,2023-06-24,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,541,2023-06-25,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,542,2023-06-26,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,543,2023-06-27,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,544,2023-06-28,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,545,2023-06-29,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,546,2023-06-30,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,547,2023-07-01,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,548,2023-07-02,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,549,2023-07-03,bull,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,550,2023-07-04,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,551,2023-07-05,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,552,2023-07-06,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,553,2023-07-07,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,554,2023-07-08,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,555,2023-07-09,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,556,2023-07-10,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,557,2023-07-11,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,558,2023-07-12,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,559,2023-07-13,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,560,2023-07-14,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,561,2023-07-15,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,562,2023-07-16,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,563,2023-07-17,bull,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,564,2023-07-18,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,565,2023-07-19,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,566,2023-07-20,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,567,2023-07-21,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,568,2023-07-22,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,569,2023-07-23,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,570,2023-07-24,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,571,2023-07-25,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,572,2023-07-26,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,573,2023-07-27,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,574,2023-07-28,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,575,2023-07-29,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,576,2023-07-30,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,577,2023-07-31,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,578,2023-08-01,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,579,2023-08-02,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,580,2023-08-03,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,581,2023-08-04,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,582,2023-08-05,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,583,2023-08-06,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,584,2023-08-07,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,585,2023-08-08,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,586,2023-08-09,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,587,2023-08-10,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,588,2023-08-11,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,589,2023-08-12,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,590,2023-08-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,591,2023-08-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,592,2023-08-15,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,593,2023-08-16,mix,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,594,2023-08-17,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,595,2023-08-18,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,596,2023-08-19,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,597,2023-08-20,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,598,2023-08-21,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,599,2023-08-22,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,600,2023-08-23,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,601,2023-08-24,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,602,2023-08-25,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,603,2023-08-26,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,604,2023-08-27,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,605,2023-08-28,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,606,2023-08-29,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,607,2023-08-30,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,608,2023-08-31,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,609,2023-09-01,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,610,2023-09-02,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,611,2023-09-03,mix,True,0,0,0,0,0.0,0.0,0,0
